area_code,state,market,market_size,profit,margin,sales,cogs,total_expenses,marketing,inventory,budget_profit,budget_cogs,budget_margin,budget_sales,productid,date,product_type,product,type,mes,año
715,Wisconsin,Central,Small Market,40.0,47.0,83.0,31.0,20.0,8.0,856.0,40.0,20.0,50.0,70.0,9,2011-11-01,Herbal Tea,Lemon,Decaf,11,2011
715,Wisconsin,Central,Small Market,45.0,51.0,91.0,34.0,21.0,9.0,863.0,30.0,30.0,40.0,70.0,9,2011-12-01,Herbal Tea,Lemon,Decaf,12,2011
715,Wisconsin,Central,Small Market,61.0,81.0,146.0,56.0,40.0,17.0,382.0,50.0,40.0,80.0,120.0,11,2011-02-01,Tea,Darjeeling,Regular,2,2011
715,Wisconsin,Central,Small Market,37.0,65.0,109.0,45.0,35.0,14.0,410.0,30.0,30.0,60.0,90.0,11,2011-05-01,Tea,Darjeeling,Regular,5,2011
715,Wisconsin,Central,Small Market,28.0,54.0,89.0,36.0,32.0,11.0,458.0,10.0,30.0,40.0,70.0,11,2011-08-01,Tea,Darjeeling,Regular,8,2011
715,Wisconsin,Central,Small Market,49.0,71.0,128.0,49.0,38.0,15.0,454.0,20.0,40.0,50.0,90.0,11,2011-11-01,Tea,Darjeeling,Regular,11,2011
715,Wisconsin,Central,Small Market,-2.0,75.0,128.0,53.0,77.0,48.0,597.0,10.0,40.0,70.0,110.0,12,2010-06-01,Tea,Earl Grey,Regular,6,2010
715,Wisconsin,Central,Small Market,-7.0,61.0,105.0,44.0,68.0,39.0,617.0,10.0,30.0,60.0,90.0,12,2010-08-01,Tea,Earl Grey,Regular,8,2010
715,Wisconsin,Central,Small Market,2.0,87.0,149.0,62.0,85.0,56.0,612.0,10.0,50.0,80.0,130.0,12,2010-09-01,Tea,Earl Grey,Regular,9,2010
715,Wisconsin,Central,Small Market,0.0,84.0,144.0,60.0,84.0,54.0,606.0,0.0,40.0,50.0,90.0,12,2010-10-01,Tea,Earl Grey,Regular,10,2010
715,Wisconsin,Central,Small Market,2.0,86.0,147.0,61.0,84.0,55.0,613.0,0.0,50.0,70.0,120.0,12,2010-11-01,Tea,Earl Grey,Regular,11,2010
715,Wisconsin,Central,Small Market,-8.0,66.0,112.0,47.0,67.0,42.0,622.0,0.0,40.0,50.0,90.0,12,2011-07-01,Tea,Earl Grey,Regular,7,2011
715,Wisconsin,Central,Small Market,-10.0,61.0,104.0,44.0,63.0,39.0,617.0,10.0,30.0,60.0,90.0,12,2011-08-01,Tea,Earl Grey,Regular,8,2011
715,Wisconsin,Central,Small Market,3.0,87.0,159.0,62.0,85.0,56.0,612.0,10.0,50.0,80.0,130.0,12,2011-09-01,Tea,Earl Grey,Regular,9,2011
715,Wisconsin,Central,Small Market,3.0,86.0,157.0,61.0,84.0,55.0,613.0,0.0,50.0,70.0,120.0,12,2011-11-01,Tea,Earl Grey,Regular,11,2011
716,New York,East,Major Market,40.0,76.0,138.0,60.0,46.0,22.0,619.0,40.0,50.0,70.0,130.0,2,2010-01-01,Coffee,Columbian,Regular,1,2010
716,New York,East,Major Market,40.0,76.0,138.0,60.0,46.0,22.0,619.0,40.0,50.0,70.0,130.0,2,2011-07-01,Coffee,Columbian,Regular,7,2011
716,New York,East,Major Market,40.0,76.0,138.0,60.0,46.0,22.0,619.0,40.0,50.0,70.0,130.0,2,2011-10-01,Coffee,Columbian,Regular,10,2011
716,New York,East,Major Market,40.0,76.0,138.0,60.0,46.0,22.0,1558.0,40.0,50.0,70.0,130.0,9,2011-04-01,Herbal Tea,Lemon,Decaf,4,2011
716,New York,East,Major Market,40.0,-46.0,198.0,60.0,97.0,75.0,619.0,40.0,180.0,-30.0,150.0,10,2010-06-01,Herbal Tea,Mint,Decaf,6,2010
716,New York,East,Major Market,40.0,-62.0,198.0,60.0,102.0,22.0,619.0,40.0,50.0,-40.0,150.0,10,2010-07-01,Herbal Tea,Mint,Decaf,7,2010
716,New York,East,Major Market,40.0,76.0,148.0,60.0,96.0,74.0,619.0,40.0,180.0,70.0,100.0,10,2010-12-01,Herbal Tea,Mint,Decaf,12,2010
716,New York,East,Major Market,40.0,76.0,158.0,60.0,96.0,74.0,619.0,40.0,180.0,70.0,100.0,10,2011-12-01,Herbal Tea,Mint,Decaf,12,2011
716,New York,East,Major Market,102.0,139.0,234.0,95.0,37.0,26.0,799.0,120.0,100.0,150.0,250.0,11,2010-03-01,Tea,Darjeeling,Regular,3,2010
716,New York,East,Major Market,89.0,124.0,210.0,86.0,35.0,24.0,1003.0,90.0,90.0,120.0,210.0,11,2010-12-01,Tea,Darjeeling,Regular,12,2010
716,New York,East,Major Market,111.0,152.0,256.0,104.0,41.0,29.0,821.0,120.0,110.0,160.0,270.0,12,2010-05-01,Tea,Earl Grey,Regular,5,2010
716,New York,East,Major Market,134.0,179.0,302.0,123.0,45.0,34.0,915.0,160.0,130.0,190.0,320.0,12,2010-10-01,Tea,Earl Grey,Regular,10,2010
716,New York,East,Major Market,146.0,130.0,245.0,89.0,38.0,24.0,777.0,110.0,90.0,140.0,230.0,12,2011-01-01,Tea,Earl Grey,Regular,1,2011
716,New York,East,Major Market,184.0,178.0,298.0,123.0,42.0,34.0,941.0,150.0,130.0,190.0,320.0,12,2011-08-01,Tea,Earl Grey,Regular,8,2011
716,New York,East,Major Market,40.0,76.0,138.0,60.0,94.0,69.0,1286.0,40.0,50.0,70.0,130.0,7,2010-09-01,Espresso,Regular Espresso,Regular,9,2010
718,New York,East,Major Market,40.0,76.0,138.0,60.0,46.0,22.0,619.0,40.0,50.0,70.0,130.0,2,2010-03-01,Coffee,Columbian,Regular,3,2010
718,New York,East,Major Market,40.0,76.0,138.0,60.0,46.0,22.0,619.0,40.0,50.0,70.0,130.0,2,2011-02-01,Coffee,Columbian,Regular,2,2011
718,New York,East,Major Market,40.0,76.0,138.0,60.0,46.0,22.0,619.0,40.0,50.0,70.0,130.0,2,2011-03-01,Coffee,Columbian,Regular,3,2011
718,New York,East,Major Market,99.0,136.0,230.0,94.0,37.0,26.0,562.0,120.0,90.0,150.0,240.0,13,2010-06-01,Tea,Green Tea,Regular,6,2010
718,New York,East,Major Market,47.0,73.0,123.0,50.0,26.0,14.0,589.0,50.0,50.0,70.0,120.0,13,2010-11-01,Tea,Green Tea,Regular,11,2010
718,New York,East,Major Market,125.0,118.0,212.0,81.0,34.0,22.0,588.0,100.0,80.0,130.0,210.0,13,2011-09-01,Tea,Green Tea,Regular,9,2011
718,New York,East,Major Market,40.0,76.0,138.0,60.0,46.0,22.0,1471.0,130.0,180.0,220.0,400.0,9,2011-03-01,Herbal Tea,Lemon,Decaf,3,2011
718,New York,East,Major Market,40.0,-20.0,189.0,60.0,85.0,64.0,619.0,-70.0,150.0,-10.0,140.0,10,2010-04-01,Herbal Tea,Mint,Decaf,4,2010
718,New York,East,Major Market,40.0,76.0,124.0,60.0,46.0,22.0,619.0,40.0,50.0,70.0,90.0,10,2010-08-01,Herbal Tea,Mint,Decaf,8,2010
718,New York,East,Major Market,40.0,-20.0,201.0,60.0,85.0,64.0,619.0,-70.0,150.0,-10.0,140.0,10,2011-04-01,Herbal Tea,Mint,Decaf,4,2011
718,New York,East,Major Market,40.0,76.0,123.0,60.0,109.0,22.0,619.0,40.0,50.0,70.0,90.0,10,2011-08-01,Herbal Tea,Mint,Decaf,8,2011
718,New York,East,Major Market,132.0,124.0,224.0,86.0,35.0,24.0,1003.0,90.0,90.0,120.0,210.0,11,2011-12-01,Tea,Darjeeling,Regular,12,2011
718,New York,East,Major Market,133.0,179.0,302.0,123.0,46.0,34.0,959.0,150.0,120.0,190.0,310.0,12,2010-12-01,Tea,Earl Grey,Regular,12,2010
718,New York,East,Major Market,199.0,179.0,322.0,123.0,45.0,34.0,915.0,160.0,130.0,190.0,320.0,12,2011-10-01,Tea,Earl Grey,Regular,10,2011
718,New York,East,Major Market,194.0,76.0,138.0,60.0,90.0,66.0,1260.0,40.0,50.0,70.0,130.0,7,2010-03-01,Espresso,Regular Espresso,Regular,3,2010
718,New York,East,Major Market,40.0,76.0,138.0,60.0,91.0,66.0,1197.0,40.0,50.0,70.0,130.0,7,2010-10-01,Espresso,Regular Espresso,Regular,10,2010
718,New York,East,Major Market,40.0,76.0,138.0,60.0,95.0,70.0,723.0,40.0,50.0,70.0,130.0,7,2010-12-01,Espresso,Regular Espresso,Regular,12,2010
718,New York,East,Major Market,40.0,76.0,138.0,60.0,90.0,72.0,1405.0,40.0,50.0,70.0,130.0,7,2011-06-01,Espresso,Regular Espresso,Regular,6,2011
719,Colorado,Central,Major Market,94.0,130.0,219.0,89.0,36.0,24.0,777.0,100.0,90.0,130.0,220.0,1,2010-01-01,Coffee,Amaretto,Regular,1,2010
719,Colorado,Central,Major Market,121.0,163.0,276.0,113.0,42.0,31.0,897.0,130.0,110.0,170.0,280.0,1,2010-06-01,Coffee,Amaretto,Regular,6,2010
719,Colorado,Central,Major Market,134.0,179.0,302.0,123.0,45.0,34.0,959.0,130.0,120.0,170.0,290.0,1,2010-12-01,Coffee,Amaretto,Regular,12,2010
719,Colorado,Central,Major Market,146.0,130.0,245.0,89.0,38.0,24.0,777.0,100.0,90.0,130.0,220.0,1,2011-01-01,Coffee,Amaretto,Regular,1,2011
719,Colorado,Central,Major Market,167.0,163.0,274.0,113.0,39.0,31.0,897.0,130.0,110.0,170.0,280.0,1,2011-06-01,Coffee,Amaretto,Regular,6,2011
719,Colorado,Central,Major Market,197.0,179.0,322.0,123.0,46.0,34.0,915.0,160.0,120.0,180.0,300.0,1,2011-10-01,Coffee,Amaretto,Regular,10,2011
719,Colorado,Central,Major Market,190.0,172.0,309.0,118.0,44.0,33.0,930.0,130.0,110.0,170.0,280.0,1,2011-11-01,Coffee,Amaretto,Regular,11,2011
719,Colorado,Central,Major Market,39.0,68.0,120.0,52.0,29.0,17.0,554.0,50.0,50.0,70.0,120.0,2,2010-08-01,Coffee,Columbian,Regular,8,2010
719,Colorado,Central,Major Market,27.0,51.0,90.0,39.0,24.0,12.0,541.0,50.0,30.0,50.0,80.0,2,2010-10-01,Coffee,Columbian,Regular,10,2010
719,Colorado,Central,Major Market,40.0,52.0,98.0,40.0,25.0,13.0,536.0,40.0,30.0,60.0,90.0,2,2011-11-01,Coffee,Columbian,Regular,11,2011
719,Colorado,Central,Major Market,99.0,137.0,232.0,95.0,38.0,26.0,809.0,110.0,100.0,140.0,240.0,3,2010-02-01,Coffee,Decaf Irish Cream,Decaf,2,2010
719,Colorado,Central,Major Market,132.0,178.0,301.0,123.0,46.0,34.0,947.0,140.0,130.0,180.0,310.0,3,2010-06-01,Coffee,Decaf Irish Cream,Decaf,6,2010
719,Colorado,Central,Major Market,144.0,191.0,323.0,132.0,47.0,36.0,994.0,160.0,130.0,200.0,330.0,3,2010-08-01,Coffee,Decaf Irish Cream,Decaf,8,2010
719,Colorado,Central,Major Market,116.0,157.0,265.0,108.0,41.0,30.0,971.0,150.0,100.0,160.0,260.0,3,2010-10-01,Coffee,Decaf Irish Cream,Decaf,10,2010
719,Colorado,Central,Major Market,157.0,139.0,262.0,95.0,40.0,26.0,821.0,110.0,100.0,140.0,240.0,3,2011-01-01,Coffee,Decaf Irish Cream,Decaf,1,2011
719,Colorado,Central,Major Market,172.0,157.0,282.0,108.0,41.0,30.0,971.0,150.0,100.0,160.0,260.0,3,2011-10-01,Coffee,Decaf Irish Cream,Decaf,10,2011
719,Colorado,Central,Major Market,30.0,56.0,99.0,43.0,26.0,14.0,602.0,30.0,30.0,50.0,80.0,13,2010-05-01,Tea,Green Tea,Regular,5,2010
719,Colorado,Central,Major Market,53.0,87.0,155.0,68.0,34.0,22.0,587.0,50.0,50.0,80.0,130.0,13,2010-08-01,Tea,Green Tea,Regular,8,2010
719,Colorado,Central,Major Market,70.0,112.0,200.0,88.0,42.0,29.0,561.0,60.0,70.0,90.0,160.0,13,2010-11-01,Tea,Green Tea,Regular,11,2010
719,Colorado,Central,Major Market,66.0,104.0,185.0,81.0,38.0,26.0,551.0,60.0,60.0,90.0,150.0,13,2010-12-01,Tea,Green Tea,Regular,12,2010
719,Colorado,Central,Major Market,43.0,55.0,104.0,43.0,26.0,14.0,613.0,30.0,30.0,50.0,80.0,13,2011-03-01,Tea,Green Tea,Regular,3,2011
719,Colorado,Central,Major Market,70.0,79.0,149.0,61.0,32.0,20.0,579.0,50.0,50.0,70.0,120.0,13,2011-09-01,Tea,Green Tea,Regular,9,2011
719,Colorado,Central,Major Market,98.0,104.0,197.0,81.0,38.0,26.0,551.0,60.0,60.0,90.0,150.0,13,2011-12-01,Tea,Green Tea,Regular,12,2011
719,Colorado,Central,Major Market,84.0,117.0,198.0,81.0,33.0,22.0,441.0,110.0,90.0,140.0,230.0,5,2010-03-01,Espresso,Caffe Mocha,Regular,3,2010
719,Colorado,Central,Major Market,99.0,136.0,230.0,94.0,37.0,26.0,562.0,140.0,100.0,170.0,270.0,5,2010-06-01,Espresso,Caffe Mocha,Regular,6,2010
719,Colorado,Central,Major Market,125.0,117.0,211.0,81.0,33.0,22.0,460.0,110.0,90.0,140.0,230.0,5,2011-04-01,Espresso,Caffe Mocha,Regular,4,2011
719,Colorado,Central,Major Market,145.0,145.0,243.0,100.0,37.0,28.0,598.0,130.0,110.0,170.0,280.0,5,2011-08-01,Espresso,Caffe Mocha,Regular,8,2011
719,Colorado,Central,Major Market,125.0,118.0,212.0,81.0,34.0,22.0,588.0,110.0,90.0,140.0,230.0,5,2011-09-01,Espresso,Caffe Mocha,Regular,9,2011
719,Colorado,Central,Major Market,48.0,102.0,170.0,68.0,54.0,22.0,559.0,80.0,70.0,130.0,200.0,6,2010-04-01,Espresso,Decaf Espresso,Decaf,4,2010
719,Colorado,Central,Major Market,30.0,79.0,131.0,52.0,49.0,17.0,662.0,50.0,60.0,90.0,150.0,6,2010-08-01,Espresso,Decaf Espresso,Decaf,8,2010
719,Colorado,Central,Major Market,83.0,108.0,201.0,72.0,58.0,23.0,558.0,80.0,80.0,130.0,210.0,6,2011-01-01,Espresso,Decaf Espresso,Decaf,1,2011
719,Colorado,Central,Major Market,61.0,96.0,159.0,64.0,48.0,21.0,593.0,60.0,70.0,110.0,180.0,6,2011-05-01,Espresso,Decaf Espresso,Decaf,5,2011
719,Colorado,Central,Major Market,94.0,163.0,325.0,162.0,69.0,45.0,1059.0,100.0,130.0,150.0,280.0,8,2010-03-01,Herbal Tea,Chamomile,Decaf,3,2010
719,Colorado,Central,Major Market,92.0,161.0,322.0,161.0,69.0,45.0,1267.0,110.0,120.0,140.0,260.0,8,2010-10-01,Herbal Tea,Chamomile,Decaf,10,2010
719,Colorado,Central,Major Market,115.0,149.0,295.0,149.0,61.0,41.0,1156.0,90.0,120.0,140.0,260.0,8,2011-05-01,Herbal Tea,Chamomile,Decaf,5,2011
719,Colorado,Central,Major Market,112.0,146.0,288.0,145.0,60.0,40.0,1304.0,80.0,120.0,130.0,250.0,8,2011-07-01,Herbal Tea,Chamomile,Decaf,7,2011
719,Colorado,Central,Major Market,113.0,146.0,288.0,145.0,60.0,40.0,1292.0,80.0,120.0,130.0,250.0,8,2011-08-01,Herbal Tea,Chamomile,Decaf,8,2011
719,Colorado,Central,Major Market,0.0,87.0,150.0,63.0,87.0,57.0,435.0,20.0,50.0,80.0,130.0,9,2010-01-01,Herbal Tea,Lemon,Decaf,1,2010
719,Colorado,Central,Major Market,-4.0,73.0,125.0,52.0,77.0,47.0,433.0,20.0,40.0,70.0,110.0,9,2010-04-01,Herbal Tea,Lemon,Decaf,4,2010
719,Colorado,Central,Major Market,-14.0,52.0,88.0,37.0,58.0,33.0,513.0,0.0,30.0,40.0,70.0,9,2011-08-01,Herbal Tea,Lemon,Decaf,8,2011
719,Colorado,Central,Major Market,-9.0,65.0,119.0,47.0,71.0,42.0,521.0,0.0,40.0,60.0,100.0,9,2011-12-01,Herbal Tea,Lemon,Decaf,12,2011
719,Colorado,Central,Major Market,29.0,74.0,129.0,55.0,45.0,18.0,336.0,40.0,40.0,70.0,110.0,10,2010-04-01,Herbal Tea,Mint,Decaf,4,2010
719,Colorado,Central,Major Market,26.0,71.0,123.0,52.0,45.0,17.0,361.0,30.0,40.0,60.0,100.0,10,2010-05-01,Herbal Tea,Mint,Decaf,5,2010
719,Colorado,Central,Major Market,24.0,68.0,118.0,50.0,44.0,16.0,397.0,30.0,40.0,60.0,100.0,10,2010-06-01,Herbal Tea,Mint,Decaf,6,2010
719,Colorado,Central,Major Market,49.0,80.0,149.0,60.0,47.0,19.0,329.0,40.0,50.0,70.0,120.0,10,2011-02-01,Herbal Tea,Mint,Decaf,2,2011
719,Colorado,Central,Major Market,36.0,71.0,122.0,52.0,42.0,17.0,361.0,30.0,40.0,60.0,100.0,10,2011-05-01,Herbal Tea,Mint,Decaf,5,2011
719,Colorado,Central,Major Market,17.0,72.0,130.0,58.0,55.0,22.0,338.0,20.0,40.0,70.0,110.0,11,2010-01-01,Tea,Darjeeling,Regular,1,2010
719,Colorado,Central,Major Market,18.0,73.0,132.0,59.0,55.0,22.0,331.0,10.0,50.0,60.0,110.0,11,2010-02-01,Tea,Darjeeling,Regular,2,2010
719,Colorado,Central,Major Market,11.0,64.0,115.0,51.0,53.0,19.0,396.0,20.0,40.0,60.0,100.0,11,2010-06-01,Tea,Darjeeling,Regular,6,2010
719,Colorado,Central,Major Market,15.0,69.0,124.0,55.0,54.0,20.0,410.0,20.0,40.0,60.0,100.0,11,2010-11-01,Tea,Darjeeling,Regular,11,2010
719,Colorado,Central,Major Market,26.0,72.0,145.0,58.0,58.0,22.0,338.0,20.0,40.0,70.0,110.0,11,2011-01-01,Tea,Darjeeling,Regular,1,2011
719,Colorado,Central,Major Market,17.0,64.0,114.0,51.0,48.0,19.0,419.0,20.0,40.0,60.0,100.0,11,2011-07-01,Tea,Darjeeling,Regular,7,2011
719,Colorado,Central,Major Market,10.0,57.0,109.0,45.0,50.0,17.0,409.0,10.0,30.0,50.0,80.0,11,2011-09-01,Tea,Darjeeling,Regular,9,2011
719,Colorado,Central,Major Market,22.0,69.0,132.0,55.0,54.0,20.0,410.0,20.0,40.0,60.0,100.0,11,2011-11-01,Tea,Darjeeling,Regular,11,2011
719,Colorado,Central,Major Market,34.0,75.0,138.0,63.0,41.0,19.0,965.0,40.0,50.0,70.0,120.0,12,2010-04-01,Tea,Earl Grey,Regular,4,2010
719,Colorado,Central,Major Market,29.0,68.0,125.0,57.0,39.0,17.0,1042.0,30.0,40.0,60.0,100.0,12,2010-11-01,Tea,Earl Grey,Regular,11,2010
719,Colorado,Central,Major Market,56.0,76.0,157.0,64.0,42.0,19.0,965.0,40.0,50.0,70.0,120.0,12,2011-01-01,Tea,Earl Grey,Regular,1,2011
719,Colorado,Central,Major Market,37.0,64.0,116.0,53.0,34.0,16.0,1028.0,30.0,40.0,60.0,100.0,12,2011-06-01,Tea,Earl Grey,Regular,6,2011
719,Colorado,Central,Major Market,37.0,62.0,120.0,51.0,37.0,15.0,1042.0,20.0,40.0,50.0,90.0,12,2011-09-01,Tea,Earl Grey,Regular,9,2011
719,Colorado,Central,Major Market,43.0,68.0,133.0,57.0,39.0,17.0,1042.0,30.0,40.0,60.0,100.0,12,2011-11-01,Tea,Earl Grey,Regular,11,2011
720,Colorado,Central,Major Market,90.0,126.0,213.0,87.0,36.0,24.0,756.0,100.0,90.0,130.0,220.0,1,2010-03-01,Coffee,Amaretto,Regular,3,2010
720,Colorado,Central,Major Market,96.0,132.0,223.0,91.0,36.0,25.0,777.0,110.0,90.0,140.0,230.0,1,2010-04-01,Coffee,Amaretto,Regular,4,2010
720,Colorado,Central,Major Market,111.0,152.0,256.0,104.0,41.0,29.0,821.0,120.0,110.0,150.0,260.0,1,2010-05-01,Coffee,Amaretto,Regular,5,2010
720,Colorado,Central,Major Market,111.0,152.0,256.0,104.0,41.0,29.0,952.0,120.0,110.0,150.0,260.0,1,2010-07-01,Coffee,Amaretto,Regular,7,2010
720,Colorado,Central,Major Market,133.0,178.0,301.0,123.0,45.0,34.0,941.0,140.0,130.0,180.0,310.0,1,2010-08-01,Coffee,Amaretto,Regular,8,2010
720,Colorado,Central,Major Market,156.0,144.0,259.0,99.0,39.0,27.0,766.0,120.0,100.0,150.0,250.0,1,2011-02-01,Coffee,Amaretto,Regular,2,2011
720,Colorado,Central,Major Market,153.0,152.0,254.0,104.0,38.0,29.0,821.0,120.0,110.0,150.0,260.0,1,2011-05-01,Coffee,Amaretto,Regular,5,2011
720,Colorado,Central,Major Market,153.0,152.0,254.0,104.0,38.0,29.0,952.0,120.0,110.0,150.0,260.0,1,2011-07-01,Coffee,Amaretto,Regular,7,2011
720,Colorado,Central,Major Market,184.0,178.0,298.0,123.0,42.0,34.0,941.0,140.0,130.0,180.0,310.0,1,2011-08-01,Coffee,Amaretto,Regular,8,2011
720,Colorado,Central,Major Market,68.0,107.0,190.0,83.0,39.0,27.0,613.0,80.0,80.0,110.0,190.0,2,2010-02-01,Coffee,Columbian,Regular,2,2010
720,Colorado,Central,Major Market,106.0,107.0,213.0,83.0,41.0,27.0,623.0,80.0,80.0,110.0,190.0,2,2011-01-01,Coffee,Columbian,Regular,1,2011
720,Colorado,Central,Major Market,94.0,107.0,188.0,83.0,36.0,27.0,584.0,80.0,80.0,110.0,190.0,2,2011-05-01,Coffee,Columbian,Regular,5,2011
720,Colorado,Central,Major Market,101.0,139.0,234.0,95.0,38.0,26.0,799.0,110.0,100.0,140.0,240.0,3,2010-03-01,Coffee,Decaf Irish Cream,Decaf,3,2010
720,Colorado,Central,Major Market,112.0,152.0,256.0,104.0,40.0,29.0,871.0,120.0,110.0,150.0,260.0,3,2010-05-01,Coffee,Decaf Irish Cream,Decaf,5,2010
720,Colorado,Central,Major Market,88.0,124.0,210.0,86.0,36.0,24.0,1003.0,90.0,80.0,120.0,200.0,3,2010-12-01,Coffee,Decaf Irish Cream,Decaf,12,2010
720,Colorado,Central,Major Market,182.0,178.0,298.0,123.0,43.0,34.0,947.0,140.0,130.0,180.0,310.0,3,2011-06-01,Coffee,Decaf Irish Cream,Decaf,6,2011
720,Colorado,Central,Major Market,199.0,191.0,320.0,132.0,44.0,36.0,994.0,160.0,130.0,200.0,330.0,3,2011-08-01,Coffee,Decaf Irish Cream,Decaf,8,2011
720,Colorado,Central,Major Market,157.0,145.0,261.0,100.0,39.0,28.0,981.0,120.0,100.0,150.0,250.0,3,2011-09-01,Coffee,Decaf Irish Cream,Decaf,9,2011
720,Colorado,Central,Major Market,125.0,117.0,211.0,81.0,33.0,22.0,984.0,80.0,80.0,110.0,190.0,3,2011-11-01,Coffee,Decaf Irish Cream,Decaf,11,2011
720,Colorado,Central,Major Market,131.0,124.0,224.0,86.0,36.0,24.0,1003.0,90.0,80.0,120.0,200.0,3,2011-12-01,Coffee,Decaf Irish Cream,Decaf,12,2011
720,Colorado,Central,Major Market,29.0,55.0,98.0,43.0,26.0,14.0,613.0,30.0,30.0,50.0,80.0,13,2010-03-01,Tea,Green Tea,Regular,3,2010
720,Colorado,Central,Major Market,29.0,56.0,99.0,43.0,27.0,14.0,597.0,30.0,30.0,50.0,80.0,13,2010-06-01,Tea,Green Tea,Regular,6,2010
720,Colorado,Central,Major Market,74.0,115.0,205.0,90.0,41.0,29.0,572.0,80.0,50.0,90.0,140.0,13,2010-10-01,Tea,Green Tea,Regular,10,2010
720,Colorado,Central,Major Market,73.0,87.0,154.0,68.0,32.0,22.0,587.0,50.0,50.0,80.0,130.0,13,2011-08-01,Tea,Green Tea,Regular,8,2011
720,Colorado,Central,Major Market,84.0,117.0,198.0,81.0,33.0,22.0,460.0,110.0,90.0,140.0,230.0,5,2010-04-01,Espresso,Caffe Mocha,Regular,4,2010
720,Colorado,Central,Major Market,105.0,145.0,245.0,100.0,40.0,28.0,598.0,130.0,110.0,170.0,280.0,5,2010-08-01,Espresso,Caffe Mocha,Regular,8,2010
720,Colorado,Central,Major Market,84.0,80.0,150.0,54.0,27.0,15.0,456.0,70.0,60.0,90.0,150.0,5,2011-01-01,Espresso,Caffe Mocha,Regular,1,2011
720,Colorado,Central,Major Market,125.0,117.0,211.0,81.0,33.0,22.0,441.0,110.0,90.0,140.0,230.0,5,2011-03-01,Espresso,Caffe Mocha,Regular,3,2011
720,Colorado,Central,Major Market,135.0,136.0,228.0,94.0,35.0,26.0,608.0,140.0,100.0,170.0,270.0,5,2011-07-01,Espresso,Caffe Mocha,Regular,7,2011
720,Colorado,Central,Major Market,53.0,108.0,180.0,72.0,55.0,23.0,558.0,80.0,80.0,130.0,210.0,6,2010-01-01,Espresso,Decaf Espresso,Decaf,1,2010
720,Colorado,Central,Major Market,41.0,79.0,130.0,52.0,46.0,17.0,662.0,50.0,60.0,90.0,150.0,6,2011-08-01,Espresso,Decaf Espresso,Decaf,8,2011
720,Colorado,Central,Major Market,70.0,101.0,179.0,67.0,54.0,22.0,677.0,80.0,80.0,130.0,210.0,6,2011-12-01,Espresso,Decaf Espresso,Decaf,12,2011
720,Colorado,Central,Major Market,83.0,149.0,298.0,149.0,66.0,41.0,1245.0,90.0,120.0,140.0,260.0,8,2010-06-01,Herbal Tea,Chamomile,Decaf,6,2010
720,Colorado,Central,Major Market,154.0,171.0,382.0,170.0,76.0,47.0,1091.0,110.0,140.0,160.0,300.0,8,2011-01-01,Herbal Tea,Chamomile,Decaf,1,2011
720,Colorado,Central,Major Market,140.0,163.0,346.0,162.0,69.0,45.0,1091.0,100.0,130.0,150.0,280.0,8,2011-04-01,Herbal Tea,Chamomile,Decaf,4,2011
720,Colorado,Central,Major Market,115.0,149.0,295.0,149.0,61.0,41.0,1245.0,90.0,120.0,140.0,260.0,8,2011-06-01,Herbal Tea,Chamomile,Decaf,6,2011
720,Colorado,Central,Major Market,137.0,161.0,343.0,161.0,69.0,45.0,1267.0,110.0,120.0,140.0,260.0,8,2011-10-01,Herbal Tea,Chamomile,Decaf,10,2011
720,Colorado,Central,Major Market,-3.0,75.0,128.0,53.0,78.0,48.0,458.0,10.0,40.0,70.0,110.0,9,2010-05-01,Herbal Tea,Lemon,Decaf,5,2010
720,Colorado,Central,Major Market,-7.0,63.0,107.0,44.0,70.0,40.0,496.0,10.0,30.0,60.0,90.0,9,2010-06-01,Herbal Tea,Lemon,Decaf,6,2010
720,Colorado,Central,Major Market,0.0,87.0,168.0,63.0,91.0,57.0,435.0,20.0,50.0,80.0,130.0,9,2011-01-01,Herbal Tea,Lemon,Decaf,1,2011
720,Colorado,Central,Major Market,-6.0,73.0,133.0,52.0,77.0,47.0,433.0,20.0,40.0,70.0,110.0,9,2011-04-01,Herbal Tea,Lemon,Decaf,4,2011
720,Colorado,Central,Major Market,-7.0,71.0,130.0,51.0,76.0,46.0,503.0,30.0,30.0,60.0,90.0,9,2011-10-01,Herbal Tea,Lemon,Decaf,10,2011
720,Colorado,Central,Major Market,31.0,77.0,134.0,57.0,46.0,18.0,323.0,40.0,40.0,70.0,110.0,10,2010-03-01,Herbal Tea,Mint,Decaf,3,2010
720,Colorado,Central,Major Market,21.0,63.0,110.0,47.0,42.0,15.0,420.0,20.0,40.0,50.0,90.0,10,2010-07-01,Herbal Tea,Mint,Decaf,7,2010
720,Colorado,Central,Major Market,27.0,72.0,125.0,53.0,45.0,17.0,410.0,40.0,40.0,70.0,110.0,10,2010-09-01,Herbal Tea,Mint,Decaf,9,2010
720,Colorado,Central,Major Market,32.0,79.0,138.0,59.0,47.0,19.0,411.0,40.0,50.0,70.0,120.0,10,2010-11-01,Herbal Tea,Mint,Decaf,11,2010
720,Colorado,Central,Major Market,43.0,74.0,137.0,55.0,45.0,18.0,336.0,40.0,40.0,70.0,110.0,10,2011-04-01,Herbal Tea,Mint,Decaf,4,2011
