,area_code,state,market,market_size,profit,margin,sales,cogs,total_expenses,marketing,inventory,budget_profit,budget_cogs,budget_margin,budget_sales,productid,date,product_type,product,type,mes,año
3640,847,Illinois,Central,Major Market,39.0,68.0,120.0,52.0,29.0,17.0,554.0,40.0,40.0,60.0,100.0,9,2010-08-01,Herbal Tea,Lemon,Decaf,8,2010
3641,847,Illinois,Central,Major Market,99.0,137.0,232.0,95.0,38.0,26.0,809.0,100.0,80.0,120.0,200.0,10,2010-02-01,Herbal Tea,Mint,Decaf,2,2010
3642,847,Illinois,Central,Major Market,88.0,124.0,210.0,86.0,36.0,24.0,499.0,80.0,70.0,110.0,180.0,11,2010-05-01,Tea,Darjeeling,Regular,5,2010
3643,847,Illinois,Central,Major Market,48.0,73.0,123.0,50.0,25.0,14.0,589.0,40.0,40.0,60.0,100.0,11,2010-11-01,Tea,Darjeeling,Regular,11,2010
3644,847,Illinois,Central,Major Market,121.0,124.0,208.0,86.0,33.0,24.0,499.0,80.0,70.0,110.0,180.0,11,2011-05-01,Tea,Darjeeling,Regular,5,2011
3645,847,Illinois,Central,Major Market,55.0,110.0,182.0,72.0,55.0,23.0,650.0,50.0,50.0,80.0,130.0,12,2010-10-01,Tea,Earl Grey,Regular,10,2010
3646,850,Florida,East,Major Market,104.0,172.0,286.0,114.0,68.0,37.0,810.0,120.0,100.0,170.0,270.0,2,2010-08-01,Coffee,Columbian,Regular,8,2010
3647,850,Florida,East,Major Market,108.0,134.0,237.0,88.0,61.0,29.0,653.0,90.0,80.0,130.0,210.0,2,2011-04-01,Coffee,Columbian,Regular,4,2011
3648,850,Florida,East,Major Market,105.0,164.0,282.0,118.0,59.0,36.0,636.0,100.0,110.0,150.0,260.0,3,2010-06-01,Coffee,Decaf Irish Cream,Decaf,6,2010
3649,850,Florida,East,Major Market,65.0,68.0,123.0,47.0,24.0,13.0,772.0,60.0,40.0,80.0,120.0,13,2011-02-01,Tea,Green Tea,Regular,2,2011
3650,850,Florida,East,Major Market,24.0,128.0,234.0,92.0,112.0,22.0,541.0,40.0,80.0,130.0,210.0,5,2011-02-01,Espresso,Caffe Mocha,Regular,2,2011
3651,850,Florida,East,Major Market,25.0,132.0,242.0,95.0,46.0,22.0,554.0,30.0,90.0,130.0,220.0,5,2011-04-01,Espresso,Caffe Mocha,Regular,4,2011
3652,850,Florida,East,Major Market,23.0,129.0,219.0,92.0,104.0,22.0,599.0,40.0,80.0,130.0,210.0,5,2011-05-01,Espresso,Caffe Mocha,Regular,5,2011
3653,850,Florida,East,Major Market,73.0,132.0,231.0,99.0,59.0,32.0,565.0,80.0,90.0,130.0,220.0,6,2010-08-01,Espresso,Decaf Espresso,Decaf,8,2010
3654,850,Florida,East,Major Market,53.0,62.0,123.0,48.0,29.0,15.0,623.0,30.0,30.0,50.0,80.0,8,2011-01-01,Herbal Tea,Chamomile,Decaf,1,2011
3655,850,Florida,East,Major Market,16.0,70.0,126.0,56.0,54.0,21.0,385.0,20.0,30.0,30.0,60.0,9,2010-10-01,Herbal Tea,Lemon,Decaf,10,2010
3656,850,Florida,East,Major Market,42.0,84.0,154.0,70.0,42.0,21.0,957.0,50.0,50.0,70.0,120.0,10,2010-02-01,Herbal Tea,Mint,Decaf,2,2010
3657,850,Florida,East,Major Market,58.0,82.0,161.0,69.0,43.0,21.0,965.0,40.0,50.0,60.0,110.0,10,2011-04-01,Herbal Tea,Mint,Decaf,4,2011
3658,850,Florida,East,Major Market,97.0,123.0,224.0,103.0,49.0,31.0,1073.0,70.0,70.0,100.0,170.0,10,2011-08-01,Herbal Tea,Mint,Decaf,8,2011
3659,850,Florida,East,Major Market,35.0,56.0,94.0,38.0,21.0,10.0,871.0,50.0,40.0,60.0,100.0,11,2010-10-01,Tea,Darjeeling,Regular,10,2010
3660,850,Florida,East,Major Market,42.0,48.0,85.0,32.0,20.0,8.0,817.0,40.0,30.0,50.0,80.0,11,2011-02-01,Tea,Darjeeling,Regular,2,2011
3661,857,Massachusetts,East,Major Market,40.0,76.0,138.0,72.0,54.0,23.0,619.0,40.0,50.0,70.0,400.0,2,2010-10-01,Coffee,Columbian,Regular,10,2010
3662,857,Massachusetts,East,Major Market,40.0,76.0,138.0,75.0,55.0,24.0,235.0,40.0,70.0,70.0,130.0,2,2011-02-01,Coffee,Columbian,Regular,2,2011
3663,857,Massachusetts,East,Major Market,40.0,76.0,138.0,72.0,54.0,23.0,619.0,40.0,50.0,70.0,400.0,2,2011-10-01,Coffee,Columbian,Regular,10,2011
3664,857,Massachusetts,East,Major Market,40.0,76.0,138.0,75.0,55.0,24.0,619.0,40.0,60.0,70.0,400.0,2,2011-11-01,Coffee,Columbian,Regular,11,2011
3665,857,Massachusetts,East,Major Market,15.0,32.0,53.0,21.0,17.0,5.0,449.0,20.0,20.0,30.0,50.0,13,2010-03-01,Tea,Green Tea,Regular,3,2010
3666,857,Massachusetts,East,Major Market,25.0,44.0,73.0,29.0,19.0,8.0,490.0,30.0,30.0,40.0,70.0,13,2010-12-01,Tea,Green Tea,Regular,12,2010
3667,857,Massachusetts,East,Major Market,-46.0,46.0,104.0,52.0,77.0,47.0,520.0,-10.0,40.0,50.0,90.0,5,2011-09-01,Espresso,Caffe Mocha,Regular,9,2011
3668,857,Massachusetts,East,Major Market,12.0,65.0,118.0,53.0,53.0,20.0,361.0,20.0,40.0,50.0,90.0,9,2010-05-01,Herbal Tea,Lemon,Decaf,5,2010
3669,857,Massachusetts,East,Major Market,6.0,57.0,102.0,45.0,51.0,17.0,409.0,10.0,30.0,40.0,70.0,9,2010-09-01,Herbal Tea,Lemon,Decaf,9,2010
3670,857,Massachusetts,East,Major Market,22.0,69.0,132.0,55.0,54.0,20.0,410.0,20.0,40.0,50.0,90.0,9,2011-11-01,Herbal Tea,Lemon,Decaf,11,2011
3671,857,Massachusetts,East,Major Market,22.0,42.0,71.0,29.0,20.0,8.0,835.0,30.0,30.0,40.0,70.0,11,2010-05-01,Tea,Darjeeling,Regular,5,2010
3672,857,Massachusetts,East,Major Market,26.0,36.0,59.0,24.0,16.0,6.0,856.0,30.0,20.0,40.0,60.0,11,2011-06-01,Tea,Darjeeling,Regular,6,2011
3673,857,Massachusetts,East,Major Market,113.0,146.0,288.0,145.0,60.0,40.0,1292.0,100.0,130.0,150.0,280.0,7,2011-08-01,Espresso,Regular Espresso,Regular,8,2011
3674,857,Massachusetts,East,Major Market,129.0,153.0,326.0,153.0,66.0,42.0,1319.0,80.0,150.0,140.0,290.0,7,2011-12-01,Espresso,Regular Espresso,Regular,12,2011
3675,858,California,West,Major Market,40.0,76.0,86.0,154.0,67.0,49.0,619.0,40.0,50.0,70.0,100.0,1,2011-08-01,Coffee,Amaretto,Regular,8,2011
3676,858,California,West,Major Market,40.0,76.0,138.0,60.0,46.0,22.0,619.0,40.0,50.0,70.0,130.0,2,2011-03-01,Coffee,Columbian,Regular,3,2011
3677,858,California,West,Major Market,58.0,114.0,189.0,75.0,56.0,24.0,549.0,50.0,40.0,80.0,120.0,13,2010-02-01,Tea,Green Tea,Regular,2,2010
3678,858,California,West,Major Market,80.0,112.0,189.0,77.0,32.0,21.0,449.0,60.0,50.0,70.0,120.0,12,2010-02-01,Tea,Earl Grey,Regular,2,2010
3679,860,Connecticut,East,Small Market,91.0,155.0,258.0,103.0,64.0,33.0,1130.0,110.0,90.0,150.0,240.0,2,2010-09-01,Coffee,Columbian,Regular,9,2010
3680,860,Connecticut,East,Small Market,115.0,188.0,313.0,125.0,73.0,41.0,1119.0,130.0,100.0,160.0,260.0,2,2010-10-01,Coffee,Columbian,Regular,10,2010
3681,860,Connecticut,East,Small Market,180.0,195.0,346.0,130.0,74.0,42.0,945.0,130.0,120.0,180.0,300.0,2,2011-02-01,Coffee,Columbian,Regular,2,2011
3682,860,Connecticut,East,Small Market,169.0,186.0,329.0,123.0,72.0,40.0,932.0,130.0,110.0,180.0,290.0,2,2011-03-01,Coffee,Columbian,Regular,3,2011
3683,860,Connecticut,East,Small Market,18.0,37.0,62.0,25.0,19.0,7.0,769.0,30.0,20.0,40.0,60.0,13,2010-03-01,Tea,Green Tea,Regular,3,2010
3684,860,Connecticut,East,Small Market,15.0,31.0,51.0,20.0,16.0,5.0,814.0,20.0,20.0,30.0,50.0,13,2010-07-01,Tea,Green Tea,Regular,7,2010
3685,860,Connecticut,East,Small Market,17.0,34.0,57.0,23.0,17.0,6.0,809.0,30.0,20.0,40.0,60.0,13,2010-09-01,Tea,Green Tea,Regular,9,2010
3686,860,Connecticut,East,Small Market,23.0,34.0,56.0,23.0,16.0,6.0,787.0,30.0,20.0,40.0,60.0,13,2011-05-01,Tea,Green Tea,Regular,5,2011
3687,860,Connecticut,East,Small Market,21.0,31.0,51.0,20.0,15.0,5.0,814.0,20.0,20.0,30.0,50.0,13,2011-07-01,Tea,Green Tea,Regular,7,2011
3688,860,Connecticut,East,Small Market,7.0,105.0,180.0,75.0,98.0,68.0,522.0,20.0,70.0,100.0,170.0,5,2010-01-01,Espresso,Caffe Mocha,Regular,1,2010
3689,860,Connecticut,East,Small Market,3.0,90.0,155.0,65.0,87.0,58.0,513.0,20.0,60.0,90.0,150.0,5,2010-02-01,Espresso,Caffe Mocha,Regular,2,2010
3690,860,Connecticut,East,Small Market,0.0,87.0,150.0,63.0,87.0,57.0,506.0,10.0,60.0,80.0,140.0,5,2010-03-01,Espresso,Caffe Mocha,Regular,3,2010
3691,860,Connecticut,East,Small Market,0.0,87.0,150.0,63.0,87.0,57.0,521.0,10.0,60.0,80.0,140.0,5,2010-04-01,Espresso,Caffe Mocha,Regular,4,2010
3692,860,Connecticut,East,Small Market,-5.0,66.0,113.0,47.0,71.0,42.0,622.0,20.0,40.0,70.0,110.0,5,2010-07-01,Espresso,Caffe Mocha,Regular,7,2010
3693,860,Connecticut,East,Small Market,-8.0,61.0,105.0,44.0,69.0,39.0,617.0,10.0,40.0,60.0,100.0,5,2010-08-01,Espresso,Caffe Mocha,Regular,8,2010
3694,860,Connecticut,East,Small Market,-3.0,75.0,127.0,53.0,72.0,48.0,597.0,10.0,50.0,70.0,120.0,5,2011-06-01,Espresso,Caffe Mocha,Regular,6,2011
3695,860,Connecticut,East,Small Market,26.0,71.0,124.0,53.0,45.0,17.0,299.0,40.0,50.0,70.0,120.0,6,2010-03-01,Espresso,Decaf Espresso,Decaf,3,2010
3696,860,Connecticut,East,Small Market,23.0,65.0,113.0,48.0,42.0,15.0,380.0,40.0,40.0,70.0,110.0,6,2010-09-01,Espresso,Decaf Espresso,Decaf,9,2010
3697,860,Connecticut,East,Small Market,21.0,64.0,111.0,47.0,43.0,15.0,375.0,50.0,30.0,60.0,90.0,6,2010-10-01,Espresso,Decaf Espresso,Decaf,10,2010
3698,860,Connecticut,East,Small Market,26.0,71.0,124.0,53.0,45.0,17.0,380.0,40.0,50.0,70.0,120.0,6,2010-11-01,Espresso,Decaf Espresso,Decaf,11,2010
3699,860,Connecticut,East,Small Market,36.0,68.0,127.0,51.0,44.0,16.0,311.0,40.0,40.0,70.0,110.0,6,2011-04-01,Espresso,Decaf Espresso,Decaf,4,2011
3700,860,Connecticut,East,Small Market,30.0,65.0,112.0,48.0,40.0,15.0,334.0,40.0,40.0,70.0,110.0,6,2011-05-01,Espresso,Decaf Espresso,Decaf,5,2011
3701,860,Connecticut,East,Small Market,22.0,57.0,99.0,43.0,38.0,14.0,388.0,20.0,40.0,50.0,90.0,6,2011-07-01,Espresso,Decaf Espresso,Decaf,7,2011
3702,860,Connecticut,East,Small Market,40.0,105.0,190.0,85.0,65.0,32.0,494.0,40.0,60.0,80.0,140.0,9,2010-01-01,Herbal Tea,Lemon,Decaf,1,2010
3703,860,Connecticut,East,Small Market,33.0,96.0,173.0,77.0,63.0,29.0,529.0,40.0,50.0,80.0,130.0,9,2010-05-01,Herbal Tea,Lemon,Decaf,5,2010
3704,860,Connecticut,East,Small Market,28.0,88.0,160.0,72.0,60.0,27.0,606.0,30.0,50.0,70.0,120.0,9,2010-08-01,Herbal Tea,Lemon,Decaf,8,2010
3705,860,Connecticut,East,Small Market,38.0,102.0,184.0,82.0,64.0,31.0,601.0,30.0,60.0,70.0,130.0,9,2010-11-01,Herbal Tea,Lemon,Decaf,11,2010
3706,860,Connecticut,East,Small Market,62.0,105.0,213.0,85.0,68.0,32.0,494.0,40.0,60.0,80.0,140.0,9,2011-01-01,Herbal Tea,Lemon,Decaf,1,2011
3707,860,Connecticut,East,Small Market,44.0,93.0,167.0,76.0,57.0,28.0,580.0,40.0,50.0,80.0,130.0,9,2011-06-01,Herbal Tea,Lemon,Decaf,6,2011
3708,860,Connecticut,East,Small Market,44.0,93.0,167.0,76.0,57.0,28.0,613.0,40.0,50.0,80.0,130.0,9,2011-07-01,Herbal Tea,Lemon,Decaf,7,2011
3709,860,Connecticut,East,Small Market,40.0,85.0,163.0,68.0,58.0,25.0,619.0,20.0,50.0,60.0,110.0,9,2011-12-01,Herbal Tea,Lemon,Decaf,12,2011
3710,860,Connecticut,East,Small Market,46.0,90.0,165.0,75.0,44.0,23.0,956.0,50.0,50.0,70.0,120.0,10,2010-02-01,Herbal Tea,Mint,Decaf,2,2010
3711,860,Connecticut,East,Small Market,46.0,91.0,167.0,76.0,45.0,23.0,965.0,60.0,50.0,80.0,130.0,10,2010-04-01,Herbal Tea,Mint,Decaf,4,2010
3712,860,Connecticut,East,Small Market,35.0,77.0,142.0,65.0,42.0,20.0,1053.0,50.0,30.0,50.0,80.0,10,2010-10-01,Herbal Tea,Mint,Decaf,10,2010
3713,860,Connecticut,East,Small Market,73.0,92.0,190.0,78.0,47.0,24.0,965.0,50.0,50.0,80.0,130.0,10,2011-01-01,Herbal Tea,Mint,Decaf,1,2011
3714,860,Connecticut,East,Small Market,42.0,65.0,109.0,44.0,23.0,12.0,844.0,50.0,40.0,70.0,110.0,11,2010-05-01,Tea,Darjeeling,Regular,5,2010
3715,860,Connecticut,East,Small Market,36.0,59.0,99.0,40.0,23.0,11.0,881.0,50.0,40.0,60.0,100.0,11,2010-10-01,Tea,Darjeeling,Regular,10,2010
3716,860,Connecticut,East,Small Market,47.0,73.0,123.0,50.0,26.0,14.0,898.0,50.0,50.0,70.0,120.0,11,2010-12-01,Tea,Darjeeling,Regular,12,2010
3717,860,Connecticut,East,Small Market,70.0,72.0,129.0,49.0,25.0,13.0,809.0,60.0,50.0,80.0,130.0,11,2011-03-01,Tea,Darjeeling,Regular,3,2011
3718,860,Connecticut,East,Small Market,61.0,64.0,115.0,44.0,23.0,12.0,886.0,50.0,40.0,70.0,110.0,11,2011-09-01,Tea,Darjeeling,Regular,9,2011
3719,860,Connecticut,East,Small Market,76.0,78.0,141.0,54.0,27.0,15.0,885.0,60.0,50.0,80.0,130.0,11,2011-11-01,Tea,Darjeeling,Regular,11,2011
3720,863,Florida,East,Major Market,110.0,125.0,228.0,89.0,51.0,27.0,481.0,80.0,80.0,120.0,200.0,3,2011-03-01,Coffee,Decaf Irish Cream,Decaf,3,2011
3721,863,Florida,East,Major Market,138.0,159.0,271.0,114.0,55.0,35.0,555.0,100.0,100.0,150.0,250.0,3,2011-05-01,Coffee,Decaf Irish Cream,Decaf,5,2011
3722,863,Florida,East,Major Market,46.0,70.0,118.0,48.0,24.0,13.0,851.0,60.0,50.0,70.0,120.0,13,2010-10-01,Tea,Green Tea,Regular,10,2010
3723,863,Florida,East,Major Market,30.0,51.0,85.0,34.0,21.0,9.0,863.0,40.0,30.0,50.0,80.0,13,2010-12-01,Tea,Green Tea,Regular,12,2010
3724,863,Florida,East,Major Market,17.0,130.0,223.0,93.0,113.0,22.0,692.0,40.0,80.0,130.0,210.0,5,2010-09-01,Espresso,Caffe Mocha,Regular,9,2010
3725,863,Florida,East,Major Market,62.0,117.0,204.0,87.0,55.0,28.0,472.0,70.0,80.0,110.0,190.0,6,2010-05-01,Espresso,Decaf Espresso,Decaf,5,2010
3726,863,Florida,East,Major Market,71.0,130.0,227.0,97.0,59.0,32.0,575.0,80.0,90.0,130.0,220.0,6,2010-07-01,Espresso,Decaf Espresso,Decaf,7,2010
3727,863,Florida,East,Major Market,58.0,114.0,199.0,85.0,56.0,28.0,555.0,70.0,80.0,110.0,190.0,6,2010-09-01,Espresso,Decaf Espresso,Decaf,9,2010
3728,863,Florida,East,Major Market,34.0,62.0,110.0,48.0,28.0,15.0,623.0,30.0,30.0,50.0,80.0,8,2010-01-01,Herbal Tea,Chamomile,Decaf,1,2010
3729,863,Florida,East,Major Market,35.0,63.0,112.0,49.0,28.0,16.0,611.0,30.0,30.0,50.0,80.0,8,2010-03-01,Herbal Tea,Chamomile,Decaf,3,2010
3730,863,Florida,East,Major Market,36.0,65.0,115.0,50.0,29.0,16.0,587.0,30.0,30.0,50.0,80.0,8,2010-07-01,Herbal Tea,Chamomile,Decaf,7,2010
3731,863,Florida,East,Major Market,27.0,48.0,81.0,33.0,21.0,9.0,813.0,40.0,30.0,50.0,80.0,11,2010-03-01,Tea,Darjeeling,Regular,3,2010
3732,863,Florida,East,Major Market,40.0,48.0,86.0,33.0,21.0,9.0,813.0,40.0,30.0,50.0,80.0,11,2011-03-01,Tea,Darjeeling,Regular,3,2011
3733,863,Florida,East,Major Market,44.0,53.0,88.0,36.0,20.0,10.0,838.0,40.0,30.0,60.0,90.0,11,2011-05-01,Tea,Darjeeling,Regular,5,2011
3734,903,Texas,South,Major Market,63.0,100.0,178.0,78.0,37.0,25.0,593.0,100.0,90.0,130.0,220.0,3,2010-04-01,Coffee,Decaf Irish Cream,Decaf,4,2010
3735,903,Texas,South,Major Market,106.0,144.0,243.0,99.0,38.0,27.0,766.0,100.0,80.0,120.0,200.0,5,2010-02-01,Espresso,Caffe Mocha,Regular,2,2010
3736,903,Texas,South,Major Market,20.0,63.0,110.0,47.0,43.0,15.0,420.0,30.0,40.0,60.0,100.0,8,2010-07-01,Herbal Tea,Chamomile,Decaf,7,2010
3737,903,Texas,South,Major Market,33.0,68.0,117.0,50.0,41.0,16.0,397.0,40.0,40.0,70.0,110.0,8,2011-06-01,Herbal Tea,Chamomile,Decaf,6,2011
3738,903,Texas,South,Major Market,58.0,90.0,160.0,60.0,51.0,19.0,619.0,40.0,50.0,70.0,120.0,4,2011-09-01,Espresso,Caffe Latte,Regular,9,2011
3739,904,Florida,East,Major Market,78.0,141.0,235.0,94.0,63.0,31.0,697.0,90.0,90.0,130.0,220.0,2,2010-05-01,Coffee,Columbian,Regular,5,2010
3740,904,Florida,East,Major Market,99.0,167.0,278.0,111.0,68.0,36.0,767.0,110.0,100.0,160.0,260.0,2,2010-06-01,Coffee,Columbian,Regular,6,2010
3741,904,Florida,East,Major Market,104.0,172.0,286.0,114.0,68.0,37.0,822.0,120.0,100.0,170.0,270.0,2,2010-07-01,Coffee,Columbian,Regular,7,2010
3742,904,Florida,East,Major Market,99.0,126.0,224.0,84.0,59.0,27.0,632.0,70.0,80.0,110.0,190.0,2,2011-03-01,Coffee,Columbian,Regular,3,2011
3743,904,Florida,East,Major Market,132.0,143.0,261.0,102.0,54.0,31.0,666.0,90.0,90.0,130.0,220.0,3,2011-11-01,Coffee,Decaf Irish Cream,Decaf,11,2011
3744,904,Florida,East,Major Market,63.0,91.0,154.0,63.0,28.0,17.0,864.0,80.0,60.0,100.0,160.0,13,2010-08-01,Tea,Green Tea,Regular,8,2010
3745,904,Florida,East,Major Market,49.0,75.0,126.0,51.0,26.0,14.0,857.0,60.0,50.0,80.0,130.0,13,2010-09-01,Tea,Green Tea,Regular,9,2010
3746,904,Florida,East,Major Market,70.0,72.0,129.0,49.0,25.0,13.0,767.0,60.0,50.0,80.0,130.0,13,2011-03-01,Tea,Green Tea,Regular,3,2011
3747,904,Florida,East,Major Market,70.0,72.0,129.0,49.0,25.0,13.0,779.0,60.0,50.0,80.0,130.0,13,2011-04-01,Tea,Green Tea,Regular,4,2011
3748,904,Florida,East,Major Market,87.0,91.0,153.0,63.0,26.0,17.0,864.0,80.0,60.0,100.0,160.0,13,2011-08-01,Tea,Green Tea,Regular,8,2011
3749,904,Florida,East,Major Market,42.0,47.0,83.0,31.0,19.0,8.0,856.0,40.0,30.0,50.0,80.0,13,2011-11-01,Tea,Green Tea,Regular,11,2011
3750,904,Florida,East,Major Market,58.0,112.0,195.0,83.0,54.0,27.0,433.0,80.0,70.0,120.0,190.0,6,2010-04-01,Espresso,Decaf Espresso,Decaf,4,2010
3751,904,Florida,East,Major Market,101.0,132.0,229.0,99.0,55.0,32.0,565.0,80.0,90.0,130.0,220.0,6,2011-08-01,Espresso,Decaf Espresso,Decaf,8,2011
3752,904,Florida,East,Major Market,15.0,29.0,54.0,22.0,19.0,7.0,573.0,20.0,0.0,20.0,20.0,8,2011-10-01,Herbal Tea,Chamomile,Decaf,10,2011
3753,904,Florida,East,Major Market,18.0,32.0,60.0,24.0,20.0,7.0,567.0,20.0,10.0,30.0,40.0,8,2011-12-01,Herbal Tea,Chamomile,Decaf,12,2011
3754,904,Florida,East,Major Market,19.0,74.0,133.0,59.0,55.0,22.0,403.0,30.0,40.0,60.0,100.0,9,2010-07-01,Herbal Tea,Lemon,Decaf,7,2010
3755,904,Florida,East,Major Market,20.0,66.0,134.0,54.0,56.0,20.0,312.0,20.0,40.0,50.0,90.0,9,2011-01-01,Herbal Tea,Lemon,Decaf,1,2011
3756,904,Florida,East,Major Market,18.0,65.0,126.0,53.0,53.0,20.0,306.0,20.0,40.0,50.0,90.0,9,2011-02-01,Herbal Tea,Lemon,Decaf,2,2011
3757,904,Florida,East,Major Market,23.0,72.0,129.0,58.0,51.0,22.0,338.0,30.0,40.0,60.0,100.0,9,2011-05-01,Herbal Tea,Lemon,Decaf,5,2011
3758,904,Florida,East,Major Market,55.0,103.0,189.0,86.0,48.0,26.0,1081.0,50.0,60.0,80.0,140.0,10,2010-07-01,Herbal Tea,Mint,Decaf,7,2010
3759,904,Florida,East,Major Market,71.0,94.0,185.0,80.0,46.0,24.0,1055.0,40.0,40.0,50.0,90.0,10,2011-10-01,Herbal Tea,Mint,Decaf,10,2011
3760,904,Florida,East,Major Market,30.0,51.0,85.0,34.0,21.0,9.0,821.0,50.0,30.0,60.0,90.0,11,2010-04-01,Tea,Darjeeling,Regular,4,2010
3761,904,Florida,East,Major Market,45.0,51.0,91.0,34.0,21.0,9.0,821.0,50.0,30.0,60.0,90.0,11,2011-04-01,Tea,Darjeeling,Regular,4,2011
3762,909,California,West,Major Market,-27.0,28.0,132.0,104.0,55.0,33.0,685.0,-20.0,130.0,30.0,160.0,1,2010-02-01,Coffee,Amaretto,Regular,2,2010
3763,909,California,West,Major Market,40.0,-13.0,116.0,122.0,61.0,39.0,619.0,-60.0,170.0,-20.0,150.0,1,2011-10-01,Coffee,Amaretto,Regular,10,2011
3764,909,California,West,Major Market,40.0,-24.0,138.0,162.0,96.0,53.0,619.0,40.0,50.0,-30.0,170.0,3,2010-09-01,Coffee,Decaf Irish Cream,Decaf,9,2010
3765,909,California,West,Major Market,40.0,-27.0,146.0,173.0,100.0,57.0,619.0,40.0,50.0,-30.0,170.0,3,2010-11-01,Coffee,Decaf Irish Cream,Decaf,11,2010
3766,909,California,West,Major Market,40.0,-36.0,200.0,60.0,113.0,78.0,619.0,40.0,50.0,-40.0,250.0,3,2011-07-01,Coffee,Decaf Irish Cream,Decaf,7,2011
3767,909,California,West,Major Market,40.0,76.0,138.0,60.0,46.0,22.0,619.0,40.0,50.0,70.0,130.0,6,2011-08-01,Espresso,Decaf Espresso,Decaf,8,2011
3768,909,California,West,Major Market,99.0,112.0,197.0,87.0,37.0,28.0,564.0,70.0,70.0,100.0,170.0,10,2011-07-01,Herbal Tea,Mint,Decaf,7,2011
3769,914,New York,East,Major Market,40.0,76.0,138.0,60.0,46.0,22.0,619.0,40.0,50.0,70.0,130.0,2,2011-08-01,Coffee,Columbian,Regular,8,2011
3770,914,New York,East,Major Market,70.0,73.0,131.0,50.0,26.0,14.0,589.0,50.0,50.0,70.0,120.0,13,2011-11-01,Tea,Green Tea,Regular,11,2011
3771,914,New York,East,Major Market,40.0,-59.0,66.0,125.0,46.0,22.0,1382.0,40.0,120.0,-60.0,60.0,5,2010-04-01,Espresso,Caffe Mocha,Regular,4,2010
3772,914,New York,East,Major Market,40.0,76.0,72.0,144.0,46.0,22.0,619.0,40.0,130.0,-60.0,70.0,5,2010-06-01,Espresso,Caffe Mocha,Regular,6,2010
3773,914,New York,East,Major Market,40.0,-56.0,74.0,125.0,46.0,22.0,619.0,40.0,110.0,-60.0,50.0,5,2011-10-01,Espresso,Caffe Mocha,Regular,10,2011
3774,914,New York,East,Major Market,40.0,-60.0,65.0,121.0,46.0,22.0,619.0,40.0,110.0,-60.0,50.0,5,2011-11-01,Espresso,Caffe Mocha,Regular,11,2011
3775,914,New York,East,Major Market,40.0,-32.0,182.0,60.0,87.0,66.0,1480.0,40.0,160.0,-20.0,140.0,10,2010-03-01,Herbal Tea,Mint,Decaf,3,2010
3776,914,New York,East,Major Market,40.0,-65.0,160.0,60.0,91.0,69.0,619.0,40.0,160.0,-50.0,110.0,10,2010-11-01,Herbal Tea,Mint,Decaf,11,2010
3777,914,New York,East,Major Market,40.0,-46.0,196.0,60.0,90.0,75.0,619.0,40.0,180.0,-30.0,150.0,10,2011-06-01,Herbal Tea,Mint,Decaf,6,2011
3778,914,New York,East,Major Market,40.0,-62.0,196.0,60.0,95.0,22.0,619.0,40.0,50.0,-40.0,150.0,10,2011-07-01,Herbal Tea,Mint,Decaf,7,2011
3779,914,New York,East,Major Market,184.0,178.0,298.0,123.0,42.0,34.0,947.0,150.0,130.0,190.0,320.0,11,2011-06-01,Tea,Darjeeling,Regular,6,2011
3780,914,New York,East,Major Market,133.0,178.0,301.0,123.0,45.0,34.0,941.0,150.0,130.0,190.0,320.0,12,2010-08-01,Tea,Earl Grey,Regular,8,2010
3781,914,New York,East,Major Market,153.0,152.0,254.0,104.0,38.0,29.0,952.0,120.0,110.0,160.0,270.0,12,2011-07-01,Tea,Earl Grey,Regular,7,2011
3782,914,New York,East,Major Market,188.0,172.0,309.0,118.0,45.0,33.0,930.0,130.0,120.0,170.0,290.0,12,2011-11-01,Tea,Earl Grey,Regular,11,2011
3783,914,New York,East,Major Market,40.0,76.0,138.0,60.0,90.0,66.0,1262.0,40.0,50.0,70.0,130.0,7,2011-04-01,Espresso,Regular Espresso,Regular,4,2011
3784,915,Texas,South,Major Market,26.0,52.0,92.0,40.0,26.0,13.0,536.0,40.0,40.0,60.0,100.0,3,2010-11-01,Coffee,Decaf Irish Cream,Decaf,11,2010
3785,915,Texas,South,Major Market,104.0,109.0,206.0,84.0,39.0,27.0,603.0,110.0,100.0,140.0,240.0,3,2011-03-01,Coffee,Decaf Irish Cream,Decaf,3,2011
3786,915,Texas,South,Major Market,188.0,172.0,309.0,118.0,45.0,33.0,930.0,100.0,90.0,130.0,220.0,5,2011-11-01,Espresso,Caffe Mocha,Regular,11,2011
3787,915,Texas,South,Major Market,78.0,111.0,187.0,76.0,33.0,21.0,580.0,80.0,40.0,80.0,120.0,6,2010-10-01,Espresso,Decaf Espresso,Decaf,10,2010
3788,915,Texas,South,Major Market,27.0,71.0,123.0,52.0,44.0,17.0,361.0,50.0,40.0,80.0,120.0,8,2010-05-01,Herbal Tea,Chamomile,Decaf,5,2010
3789,915,Texas,South,Major Market,49.0,80.0,149.0,60.0,47.0,19.0,329.0,50.0,50.0,80.0,130.0,8,2011-02-01,Herbal Tea,Chamomile,Decaf,2,2011
3790,915,Texas,South,Major Market,37.0,71.0,122.0,52.0,41.0,17.0,361.0,50.0,40.0,80.0,120.0,8,2011-05-01,Herbal Tea,Chamomile,Decaf,5,2011
