profit,margin,sales,cogs,total_expenses,marketing,inventory,budget_profit,budget_margin,budget_sales,market_encoding,market_size_encoding,año_encoding,Coffee,Espresso,Herbal Tea,Tea
13.0,66.0,120.0,54.0,53.0,20.0,404.0,20.0,30.0,60.0,3,1,0,0,0,1,0
26.0,72.0,145.0,58.0,58.0,22.0,338.0,30.0,60.0,100.0,3,1,1,0,0,1,0
24.0,71.0,137.0,58.0,55.0,22.0,325.0,30.0,60.0,100.0,3,1,1,0,0,1,0
17.0,64.0,114.0,51.0,48.0,19.0,396.0,20.0,50.0,80.0,3,1,1,0,0,1,0
26.0,45.0,75.0,30.0,19.0,8.0,820.0,40.0,50.0,80.0,3,1,0,0,0,0,1
19.0,36.0,60.0,24.0,17.0,6.0,856.0,30.0,40.0,60.0,3,1,0,0,0,0,1
45.0,48.0,90.0,32.0,20.0,8.0,821.0,40.0,50.0,80.0,3,1,1,0,0,0,1
87.0,155.0,310.0,155.0,68.0,43.0,1280.0,100.0,160.0,300.0,3,1,0,0,1,0,0
92.0,161.0,322.0,161.0,69.0,45.0,1267.0,120.0,160.0,300.0,3,1,0,0,1,0,0
116.0,149.0,295.0,149.0,60.0,41.0,1156.0,100.0,150.0,290.0,3,1,1,0,1,0,0
93.0,119.0,210.0,78.0,56.0,25.0,798.0,60.0,100.0,170.0,3,1,1,1,0,0,0
17.0,132.0,227.0,95.0,46.0,22.0,554.0,30.0,130.0,220.0,3,1,0,0,1,0,0
17.0,129.0,221.0,92.0,112.0,22.0,599.0,40.0,130.0,210.0,3,1,0,0,1,0,0
25.0,154.0,264.0,110.0,46.0,22.0,665.0,40.0,150.0,250.0,3,1,0,0,1,0,0
86.0,117.0,202.0,87.0,51.0,28.0,472.0,70.0,110.0,190.0,3,1,1,0,1,0,0
48.0,62.0,109.0,48.0,25.0,15.0,599.0,30.0,50.0,80.0,3,1,1,0,0,1,0
25.0,39.0,68.0,30.0,20.0,9.0,581.0,20.0,30.0,50.0,3,1,1,0,0,1,0
24.0,70.0,134.0,56.0,54.0,21.0,385.0,20.0,30.0,60.0,3,1,1,0,0,1,0
68.0,96.0,175.0,81.0,44.0,25.0,1046.0,40.0,70.0,130.0,3,1,1,0,0,1,0
28.0,48.0,80.0,32.0,20.0,8.0,817.0,40.0,50.0,80.0,3,1,0,0,0,0,1
47.0,92.0,170.0,78.0,45.0,24.0,965.0,80.0,120.0,210.0,2,0,0,1,0,0,0
24.0,60.0,110.0,50.0,36.0,15.0,1064.0,40.0,70.0,130.0,2,0,0,1,0,0,0
33.0,74.0,136.0,62.0,41.0,19.0,1059.0,70.0,100.0,170.0,2,0,0,1,0,0,0
39.0,81.0,150.0,69.0,42.0,21.0,1060.0,50.0,90.0,170.0,2,0,0,1,0,0,0
73.0,92.0,190.0,78.0,47.0,24.0,965.0,80.0,120.0,210.0,2,0,1,1,0,0,0
68.0,90.0,176.0,75.0,44.0,23.0,956.0,70.0,110.0,200.0,2,0,1,1,0,0,0
70.0,91.0,178.0,76.0,44.0,23.0,965.0,70.0,110.0,200.0,2,0,1,1,0,0,0
44.0,72.0,131.0,60.0,37.0,18.0,1070.0,60.0,90.0,160.0,2,0,1,1,0,0,0
26.0,71.0,124.0,53.0,45.0,17.0,299.0,60.0,90.0,150.0,2,0,0,1,0,0,0
19.0,62.0,108.0,46.0,43.0,15.0,367.0,50.0,80.0,130.0,2,0,0,1,0,0,0
16.0,57.0,100.0,43.0,41.0,14.0,388.0,40.0,70.0,120.0,2,0,0,1,0,0,0
21.0,65.0,114.0,49.0,44.0,16.0,392.0,50.0,80.0,130.0,2,0,0,1,0,0,0
39.0,71.0,132.0,53.0,45.0,17.0,299.0,60.0,90.0,150.0,2,0,1,1,0,0,0
33.0,65.0,120.0,48.0,43.0,15.0,380.0,50.0,80.0,140.0,2,0,1,1,0,0,0
39.0,105.0,190.0,85.0,66.0,32.0,494.0,70.0,130.0,230.0,2,0,0,1,0,0,0
24.0,83.0,150.0,67.0,59.0,25.0,599.0,50.0,100.0,180.0,2,0,0,1,0,0,0
38.0,102.0,184.0,82.0,64.0,31.0,601.0,60.0,120.0,210.0,2,0,0,1,0,0,0
61.0,105.0,213.0,85.0,69.0,32.0,494.0,70.0,130.0,230.0,2,0,1,1,0,0,0
50.0,98.0,190.0,80.0,64.0,30.0,494.0,70.0,120.0,220.0,2,0,1,1,0,0,0
37.0,88.0,159.0,72.0,57.0,27.0,606.0,60.0,110.0,200.0,2,0,1,1,0,0,0
39.0,85.0,163.0,68.0,59.0,25.0,619.0,50.0,100.0,180.0,2,0,1,1,0,0,0
-3.0,42.0,76.0,34.0,45.0,12.0,182.0,10.0,30.0,50.0,2,0,0,0,0,0,1
-3.0,42.0,76.0,34.0,45.0,12.0,211.0,0.0,30.0,50.0,2,0,0,0,0,0,1
-12.0,36.0,69.0,29.0,44.0,11.0,169.0,10.0,30.0,40.0,2,0,1,0,0,0,1
-4.0,42.0,75.0,34.0,42.0,12.0,182.0,10.0,30.0,50.0,2,0,1,0,0,0,1
35.0,63.0,112.0,49.0,28.0,16.0,617.0,40.0,60.0,100.0,2,0,0,0,1,0,0
34.0,62.0,110.0,48.0,28.0,15.0,611.0,40.0,60.0,100.0,2,0,0,0,1,0,0
37.0,67.0,119.0,52.0,30.0,17.0,605.0,50.0,70.0,110.0,2,0,0,0,1,0,0
32.0,60.0,106.0,46.0,28.0,15.0,587.0,40.0,60.0,100.0,2,0,0,0,1,0,0
62.0,99.0,176.0,77.0,37.0,25.0,581.0,60.0,90.0,160.0,2,0,0,0,1,0,0
87.0,133.0,236.0,103.0,46.0,33.0,564.0,110.0,130.0,210.0,2,0,0,0,1,0,0
50.0,62.0,117.0,48.0,28.0,15.0,611.0,40.0,60.0,100.0,2,0,1,0,1,0,0
48.0,63.0,110.0,48.0,26.0,15.0,593.0,40.0,60.0,100.0,2,0,1,0,1,0,0
83.0,90.0,169.0,69.0,34.0,22.0,572.0,60.0,90.0,150.0,2,0,1,0,1,0,0
126.0,130.0,246.0,101.0,45.0,33.0,552.0,90.0,130.0,220.0,2,0,1,0,1,0,0
31.0,52.0,87.0,35.0,21.0,9.0,894.0,40.0,50.0,80.0,2,0,0,0,1,0,0
21.0,55.0,93.0,38.0,34.0,12.0,241.0,30.0,50.0,80.0,2,0,0,0,0,1,0
49.0,90.0,151.0,61.0,41.0,19.0,322.0,60.0,80.0,130.0,2,0,0,0,0,1,0
33.0,71.0,120.0,49.0,38.0,15.0,310.0,60.0,60.0,90.0,2,0,0,0,0,1,0
30.0,67.0,113.0,46.0,37.0,14.0,316.0,30.0,60.0,100.0,2,0,0,0,0,1,0
50.0,72.0,129.0,49.0,38.0,15.0,241.0,30.0,60.0,100.0,2,0,1,0,0,1,0
50.0,71.0,128.0,49.0,37.0,15.0,315.0,40.0,60.0,100.0,2,0,1,0,0,1,0
49.0,71.0,128.0,49.0,38.0,15.0,310.0,60.0,60.0,90.0,2,0,1,0,0,1,0
28.0,74.0,122.0,48.0,46.0,15.0,462.0,40.0,70.0,110.0,2,0,0,0,0,1,0
58.0,94.0,155.0,62.0,48.0,20.0,436.0,50.0,80.0,130.0,2,0,1,0,0,1,0
-32.0,18.0,106.0,88.0,50.0,27.0,715.0,-20.0,20.0,90.0,2,0,0,0,0,1,0
-12.0,49.0,169.0,120.0,61.0,37.0,1334.0,-10.0,40.0,140.0,2,0,0,0,0,1,0
-41.0,19.0,139.0,120.0,60.0,37.0,1439.0,-30.0,20.0,120.0,2,0,0,0,0,1,0
-45.0,11.0,115.0,104.0,56.0,32.0,1574.0,-20.0,20.0,100.0,2,0,0,0,0,1,0
-8.0,40.0,122.0,82.0,48.0,25.0,619.0,0.0,40.0,110.0,2,0,0,0,0,1,0
-47.0,18.0,113.0,88.0,50.0,27.0,715.0,-20.0,20.0,90.0,2,0,1,0,0,1,0
-21.0,38.0,135.0,98.0,49.0,30.0,973.0,-10.0,30.0,110.0,2,0,1,0,0,1,0
-17.0,49.0,167.0,120.0,57.0,37.0,1334.0,-10.0,40.0,140.0,2,0,1,0,0,1,0
-57.0,19.0,138.0,120.0,56.0,37.0,1439.0,-30.0,20.0,120.0,2,0,1,0,0,1,0
-7.0,63.0,107.0,44.0,70.0,40.0,251.0,10.0,50.0,70.0,2,0,0,0,0,0,1
-3.0,73.0,125.0,52.0,76.0,47.0,313.0,0.0,50.0,80.0,2,0,0,0,0,0,1
2.0,88.0,151.0,63.0,86.0,57.0,332.0,10.0,60.0,100.0,2,0,0,0,0,0,1
-6.0,64.0,109.0,45.0,70.0,41.0,320.0,20.0,40.0,50.0,2,0,0,0,0,0,1
-10.0,61.0,111.0,43.0,68.0,39.0,256.0,10.0,50.0,70.0,2,0,1,0,0,0,1
0.0,82.0,140.0,59.0,76.0,53.0,338.0,10.0,60.0,90.0,2,0,1,0,0,0,1
-10.0,62.0,113.0,44.0,69.0,40.0,325.0,10.0,50.0,70.0,2,0,1,0,0,0,1
14.0,55.0,96.0,41.0,41.0,13.0,239.0,20.0,40.0,60.0,2,0,0,0,0,0,1
12.0,52.0,91.0,39.0,40.0,12.0,248.0,20.0,40.0,60.0,2,0,0,0,0,0,1
12.0,51.0,89.0,38.0,39.0,12.0,256.0,10.0,40.0,60.0,2,0,0,0,0,0,1
14.0,47.0,92.0,35.0,40.0,11.0,196.0,10.0,30.0,50.0,2,0,1,0,0,0,1
13.0,47.0,87.0,35.0,38.0,11.0,191.0,10.0,30.0,50.0,2,0,1,0,0,0,1
15.0,49.0,91.0,36.0,39.0,11.0,187.0,10.0,30.0,50.0,2,0,1,0,0,0,1
16.0,51.0,94.0,37.0,40.0,12.0,195.0,10.0,30.0,50.0,2,0,1,0,0,0,1
23.0,59.0,102.0,44.0,39.0,14.0,258.0,30.0,50.0,70.0,2,0,1,0,0,0,1
36.0,57.0,96.0,39.0,21.0,10.0,845.0,50.0,60.0,90.0,2,0,0,0,1,0,0
28.0,48.0,80.0,32.0,20.0,8.0,841.0,30.0,40.0,70.0,2,0,0,0,1,0,0
28.0,47.0,79.0,32.0,19.0,8.0,833.0,40.0,40.0,60.0,2,0,0,0,1,0,0
67.0,70.0,126.0,48.0,25.0,13.0,766.0,50.0,70.0,110.0,2,0,1,0,1,0,0
40.0,-21.0,105.0,127.0,59.0,40.0,1215.0,40.0,-30.0,130.0,2,1,1,1,0,0,0
40.0,76.0,138.0,60.0,46.0,22.0,619.0,40.0,70.0,130.0,2,1,0,1,0,0,0
26.0,173.0,298.0,125.0,46.0,22.0,729.0,30.0,160.0,280.0,2,1,0,0,1,0,0
40.0,173.0,318.0,125.0,46.0,22.0,898.0,50.0,160.0,270.0,2,1,1,0,1,0,0
139.0,185.0,312.0,127.0,46.0,35.0,1007.0,150.0,170.0,270.0,2,1,0,0,0,1,0
183.0,76.0,138.0,60.0,94.0,72.0,1060.0,40.0,250.0,130.0,2,1,0,0,0,1,0
62.0,100.0,178.0,78.0,38.0,25.0,593.0,60.0,90.0,150.0,2,1,0,0,0,1,0
67.0,107.0,190.0,83.0,40.0,27.0,584.0,60.0,90.0,160.0,2,1,0,0,0,1,0
29.0,56.0,99.0,43.0,27.0,14.0,531.0,30.0,50.0,90.0,2,1,0,0,0,1,0
96.0,132.0,223.0,91.0,36.0,25.0,777.0,80.0,90.0,150.0,2,1,0,0,0,0,1
157.0,144.0,259.0,99.0,38.0,27.0,766.0,90.0,100.0,160.0,2,1,1,0,0,0,1
184.0,178.0,298.0,123.0,42.0,34.0,941.0,100.0,120.0,200.0,2,1,1,0,0,0,1
190.0,172.0,309.0,118.0,44.0,33.0,930.0,110.0,130.0,210.0,2,1,1,0,0,0,1
68.0,107.0,190.0,83.0,39.0,27.0,574.0,100.0,130.0,230.0,4,1,0,1,0,0,0
98.0,112.0,197.0,87.0,38.0,28.0,564.0,110.0,140.0,240.0,4,1,1,1,0,0,0
62.0,74.0,141.0,58.0,32.0,19.0,548.0,70.0,90.0,160.0,4,1,1,1,0,0,0
46.0,68.0,121.0,46.0,37.0,14.0,424.0,30.0,60.0,100.0,4,1,1,0,0,1,0
83.0,108.0,201.0,72.0,58.0,23.0,558.0,50.0,90.0,150.0,4,1,1,0,1,0,0
88.0,114.0,201.0,75.0,55.0,24.0,619.0,40.0,90.0,140.0,4,1,1,0,1,0,0
106.0,126.0,235.0,84.0,61.0,27.0,651.0,70.0,110.0,190.0,3,1,1,1,0,0,0
122.0,186.0,320.0,134.0,64.0,41.0,690.0,110.0,160.0,280.0,3,1,0,1,0,0,0
47.0,72.0,121.0,49.0,25.0,13.0,767.0,60.0,80.0,130.0,3,1,0,0,0,0,1
22.0,130.0,239.0,94.0,46.0,22.0,694.0,20.0,120.0,210.0,3,1,1,0,1,0,0
80.0,108.0,200.0,80.0,54.0,26.0,415.0,70.0,110.0,180.0,3,1,1,0,1,0,0
18.0,39.0,69.0,30.0,21.0,9.0,581.0,20.0,30.0,50.0,3,1,0,0,0,1,0
40.0,84.0,155.0,71.0,44.0,22.0,950.0,50.0,70.0,120.0,3,1,0,0,0,1,0
59.0,84.0,165.0,71.0,44.0,22.0,950.0,50.0,70.0,120.0,3,1,1,0,0,1,0
26.0,45.0,75.0,30.0,19.0,8.0,882.0,30.0,40.0,70.0,3,1,0,0,0,0,1
167.0,76.0,138.0,60.0,111.0,66.0,1095.0,40.0,70.0,130.0,1,1,0,1,0,0,0
120.0,213.0,367.0,154.0,93.0,50.0,1132.0,160.0,220.0,370.0,1,1,0,1,0,0,0
139.0,239.0,412.0,173.0,100.0,57.0,1150.0,140.0,230.0,400.0,1,1,0,1,0,0,0
173.0,201.0,386.0,144.0,94.0,47.0,862.0,130.0,210.0,360.0,1,1,1,1,0,0,0
40.0,76.0,138.0,60.0,113.0,78.0,1190.0,40.0,70.0,130.0,1,1,1,1,0,0,0
178.0,213.0,391.0,154.0,93.0,50.0,1132.0,160.0,220.0,370.0,1,1,1,1,0,0,0
40.0,239.0,138.0,173.0,100.0,57.0,1150.0,140.0,230.0,400.0,1,1,1,1,0,0,0
115.0,176.0,298.0,122.0,61.0,39.0,789.0,160.0,190.0,300.0,1,1,0,1,0,0,0
106.0,165.0,278.0,113.0,59.0,36.0,803.0,110.0,160.0,270.0,1,1,0,1,0,0,0
151.0,158.0,285.0,109.0,56.0,34.0,585.0,120.0,170.0,280.0,1,1,1,1,0,0,0
186.0,204.0,342.0,141.0,64.0,45.0,764.0,160.0,220.0,360.0,1,1,1,1,0,0,0
171.0,176.0,318.0,122.0,61.0,39.0,789.0,160.0,190.0,300.0,1,1,1,1,0,0,0
40.0,76.0,138.0,60.0,46.0,22.0,619.0,40.0,70.0,130.0,1,1,0,0,1,0,0
40.0,76.0,138.0,60.0,113.0,22.0,619.0,40.0,70.0,130.0,1,1,0,0,1,0,0
40.0,76.0,138.0,60.0,110.0,77.0,1282.0,40.0,70.0,130.0,1,1,1,0,1,0,0
40.0,239.0,138.0,60.0,90.0,66.0,1464.0,40.0,70.0,130.0,1,1,1,0,1,0,0
40.0,76.0,138.0,60.0,91.0,74.0,619.0,40.0,70.0,130.0,1,1,1,0,1,0,0
105.0,144.0,243.0,99.0,39.0,27.0,766.0,110.0,130.0,210.0,1,1,0,0,0,1,0
182.0,178.0,298.0,123.0,43.0,34.0,941.0,140.0,160.0,260.0,1,1,1,0,0,1,0
139.0,185.0,312.0,127.0,46.0,35.0,1007.0,150.0,170.0,270.0,1,1,0,0,0,1,0
116.0,157.0,265.0,108.0,41.0,30.0,971.0,120.0,130.0,210.0,1,1,0,0,0,1,0
147.0,137.0,247.0,95.0,38.0,26.0,809.0,100.0,120.0,200.0,1,1,1,0,0,1,0
157.0,145.0,261.0,100.0,39.0,28.0,822.0,110.0,130.0,210.0,1,1,1,0,0,1,0
172.0,157.0,282.0,108.0,41.0,30.0,971.0,120.0,130.0,210.0,1,1,1,0,0,1,0
84.0,117.0,198.0,81.0,33.0,22.0,441.0,80.0,110.0,170.0,1,1,0,0,0,0,1
83.0,117.0,198.0,81.0,34.0,22.0,460.0,80.0,110.0,170.0,1,1,0,0,0,0,1
99.0,136.0,230.0,94.0,37.0,26.0,608.0,90.0,120.0,200.0,1,1,0,0,0,0,1
84.0,118.0,199.0,81.0,34.0,22.0,588.0,80.0,110.0,170.0,1,1,0,0,0,0,1
116.0,111.0,199.0,76.0,33.0,21.0,580.0,80.0,80.0,130.0,1,1,1,0,0,0,1
44.0,96.0,160.0,64.0,52.0,21.0,593.0,50.0,90.0,140.0,1,1,0,0,0,0,1
31.0,79.0,131.0,52.0,48.0,17.0,668.0,30.0,70.0,110.0,1,1,0,0,0,0,1
84.0,108.0,201.0,72.0,57.0,23.0,558.0,40.0,90.0,150.0,1,1,1,0,0,0,1
79.0,108.0,192.0,72.0,55.0,23.0,541.0,40.0,90.0,150.0,1,1,1,0,0,0,1
41.0,79.0,130.0,52.0,46.0,17.0,662.0,30.0,70.0,110.0,1,1,1,0,0,0,1
82.0,110.0,194.0,72.0,55.0,23.0,650.0,50.0,80.0,130.0,1,1,1,0,0,0,1
35.0,98.0,177.0,79.0,63.0,30.0,593.0,70.0,100.0,170.0,1,0,0,1,0,0,0
46.0,90.0,165.0,75.0,44.0,23.0,956.0,60.0,100.0,170.0,1,0,0,1,0,0,0
24.0,60.0,110.0,50.0,36.0,15.0,1064.0,30.0,60.0,110.0,1,0,0,1,0,0,0
36.0,76.0,139.0,63.0,40.0,19.0,1075.0,40.0,70.0,130.0,1,0,0,1,0,0,0
50.0,74.0,145.0,62.0,40.0,19.0,1059.0,50.0,80.0,140.0,1,0,1,1,0,0,0
0.0,46.0,82.0,36.0,46.0,13.0,252.0,0.0,40.0,70.0,1,0,0,0,0,0,1
-6.0,42.0,85.0,34.0,48.0,12.0,197.0,0.0,40.0,60.0,1,0,1,0,0,0,1
0.0,46.0,81.0,36.0,43.0,13.0,236.0,0.0,40.0,70.0,1,0,1,0,0,0,1
41.0,64.0,108.0,44.0,23.0,12.0,886.0,50.0,70.0,120.0,1,0,0,0,1,0,0
36.0,58.0,97.0,39.0,22.0,10.0,799.0,50.0,70.0,110.0,1,0,0,0,1,0,0
40.0,46.0,82.0,31.0,19.0,8.0,844.0,50.0,60.0,90.0,1,0,1,0,1,0,0
-6.0,63.0,107.0,44.0,69.0,40.0,251.0,10.0,60.0,90.0,1,0,0,0,0,1,0
-1.0,82.0,141.0,59.0,83.0,53.0,338.0,10.0,70.0,120.0,1,0,0,0,0,1,0
-6.0,73.0,124.0,52.0,72.0,47.0,313.0,20.0,70.0,110.0,1,0,1,0,0,1,0
-47.0,18.0,113.0,88.0,50.0,27.0,715.0,-10.0,20.0,90.0,1,0,1,0,0,1,0
-57.0,19.0,138.0,120.0,56.0,37.0,1439.0,-20.0,20.0,120.0,1,0,1,0,0,1,0
9.0,47.0,82.0,35.0,38.0,11.0,191.0,10.0,40.0,70.0,1,0,0,0,0,0,1
19.0,60.0,105.0,45.0,41.0,14.0,253.0,30.0,60.0,90.0,1,0,0,0,0,0,1
19.0,55.0,95.0,41.0,38.0,13.0,239.0,20.0,50.0,80.0,1,0,1,0,0,0,1
1.0,49.0,89.0,40.0,48.0,15.0,219.0,0.0,40.0,70.0,1,0,0,0,0,0,1
1.0,49.0,88.0,40.0,45.0,15.0,219.0,0.0,40.0,70.0,1,0,1,0,0,0,1
-24.0,25.0,48.0,20.0,41.0,7.0,218.0,-10.0,20.0,30.0,1,0,1,0,0,0,1
40.0,76.0,138.0,60.0,87.0,72.0,1060.0,40.0,70.0,130.0,4,1,1,1,0,0,0
197.0,179.0,322.0,123.0,46.0,34.0,915.0,100.0,120.0,190.0,4,1,1,0,1,0,0
28.0,74.0,129.0,55.0,46.0,18.0,336.0,40.0,70.0,120.0,4,1,0,0,0,1,0
26.0,62.0,107.0,46.0,40.0,15.0,415.0,30.0,60.0,100.0,4,1,1,0,0,1,0
59.0,114.0,189.0,75.0,55.0,24.0,619.0,40.0,90.0,140.0,4,1,0,0,1,0,0
41.0,79.0,130.0,52.0,46.0,17.0,619.0,40.0,70.0,110.0,4,1,1,0,1,0,0
-76.0,-13.0,110.0,123.0,63.0,39.0,964.0,-70.0,-20.0,130.0,2,1,0,1,0,0,0
-74.0,-13.0,109.0,122.0,61.0,39.0,619.0,-60.0,-20.0,150.0,2,1,0,1,0,0,0
40.0,76.0,138.0,60.0,46.0,22.0,619.0,40.0,70.0,130.0,2,1,1,1,0,0,0
40.0,-26.0,122.0,148.0,91.0,48.0,1071.0,40.0,-30.0,150.0,2,1,0,1,0,0,0
40.0,-32.0,169.0,60.0,109.0,63.0,1564.0,40.0,-50.0,190.0,2,1,1,1,0,0,0
40.0,-24.0,147.0,162.0,96.0,53.0,619.0,40.0,-30.0,170.0,2,1,1,1,0,0,0
30.0,79.0,131.0,52.0,49.0,17.0,662.0,20.0,50.0,80.0,2,1,0,0,0,0,1
80.0,108.0,192.0,72.0,54.0,23.0,541.0,50.0,80.0,120.0,2,1,1,0,0,0,1
17.0,145.0,250.0,105.0,46.0,22.0,725.0,20.0,140.0,240.0,2,1,0,0,1,0,0
26.0,168.0,289.0,121.0,46.0,22.0,912.0,40.0,170.0,280.0,2,1,0,0,1,0,0
40.0,76.0,138.0,60.0,110.0,22.0,1296.0,40.0,70.0,130.0,2,1,1,0,0,1,0
64.0,74.0,141.0,58.0,31.0,19.0,548.0,50.0,70.0,110.0,2,1,1,0,0,1,0
167.0,76.0,138.0,60.0,99.0,74.0,619.0,170.0,70.0,130.0,2,1,0,0,1,0,0
40.0,76.0,138.0,60.0,87.0,66.0,923.0,40.0,70.0,130.0,4,1,1,1,0,0,0
155.0,152.0,254.0,104.0,37.0,29.0,821.0,120.0,140.0,220.0,4,1,1,0,1,0,0
27.0,72.0,125.0,53.0,45.0,17.0,410.0,40.0,70.0,120.0,4,1,0,0,0,1,0
28.0,64.0,107.0,43.0,36.0,13.0,424.0,30.0,60.0,100.0,4,1,0,0,0,1,0
53.0,108.0,180.0,72.0,55.0,23.0,558.0,50.0,90.0,150.0,4,1,0,0,1,0,0
39.0,90.0,150.0,60.0,51.0,19.0,619.0,40.0,70.0,120.0,4,1,0,0,1,0,0
40.0,76.0,138.0,60.0,46.0,22.0,1316.0,40.0,70.0,130.0,2,1,0,0,1,0,0
143.0,191.0,323.0,132.0,48.0,36.0,994.0,140.0,170.0,280.0,2,1,0,0,0,1,0
72.0,112.0,199.0,87.0,40.0,28.0,564.0,70.0,100.0,170.0,2,1,0,0,0,1,0
199.0,179.0,322.0,123.0,45.0,34.0,915.0,80.0,90.0,140.0,2,1,1,0,0,0,1
98.0,136.0,230.0,94.0,38.0,26.0,608.0,80.0,90.0,150.0,2,1,0,0,0,0,1
142.0,229.0,138.0,60.0,87.0,63.0,1436.0,150.0,220.0,130.0,2,1,0,0,1,0,0
161.0,247.0,138.0,60.0,86.0,64.0,969.0,40.0,70.0,130.0,4,1,0,1,0,0,0
142.0,132.0,238.0,91.0,36.0,25.0,777.0,100.0,120.0,190.0,4,1,1,0,1,0,0
98.0,136.0,230.0,94.0,38.0,26.0,608.0,90.0,110.0,190.0,4,1,0,0,1,0,0
125.0,117.0,211.0,81.0,33.0,22.0,460.0,90.0,110.0,170.0,4,1,1,0,1,0,0
24.0,68.0,118.0,50.0,44.0,16.0,397.0,40.0,70.0,110.0,4,1,0,0,0,1,0
48.0,102.0,170.0,68.0,54.0,22.0,9.0,50.0,90.0,140.0,4,1,0,0,1,0,0
55.0,110.0,182.0,72.0,55.0,23.0,619.0,50.0,70.0,110.0,4,1,0,0,1,0,0
40.0,76.0,138.0,60.0,46.0,22.0,619.0,40.0,70.0,130.0,3,1,0,1,0,0,0
40.0,76.0,138.0,60.0,46.0,22.0,619.0,40.0,70.0,130.0,3,1,0,1,0,0,0
40.0,76.0,138.0,60.0,46.0,22.0,619.0,40.0,70.0,130.0,3,1,0,1,0,0,0
79.0,112.0,189.0,77.0,33.0,21.0,449.0,90.0,120.0,200.0,3,1,0,0,0,0,1
145.0,145.0,243.0,100.0,37.0,28.0,598.0,130.0,160.0,260.0,3,1,1,0,0,0,1
40.0,-56.0,69.0,125.0,46.0,22.0,619.0,40.0,-60.0,50.0,3,1,0,0,1,0,0
40.0,-62.0,67.0,125.0,46.0,22.0,1118.0,40.0,-60.0,60.0,3,1,1,0,1,0,0
40.0,76.0,71.0,144.0,46.0,22.0,619.0,40.0,-60.0,70.0,3,1,1,0,1,0,0
40.0,76.0,70.0,135.0,46.0,22.0,619.0,40.0,-70.0,60.0,3,1,1,0,1,0,0
129.0,76.0,138.0,60.0,46.0,22.0,1622.0,70.0,150.0,290.0,3,1,0,0,0,1,0
137.0,239.0,138.0,60.0,46.0,22.0,1518.0,90.0,200.0,130.0,3,1,1,0,0,1,0
40.0,-27.0,180.0,60.0,86.0,64.0,965.0,-70.0,-10.0,140.0,3,1,0,0,0,1,0
40.0,-33.0,192.0,60.0,87.0,66.0,1214.0,40.0,-20.0,140.0,3,1,1,0,0,1,0
40.0,76.0,119.0,60.0,99.0,77.0,619.0,40.0,70.0,80.0,3,1,1,0,0,1,0
157.0,145.0,261.0,100.0,39.0,28.0,981.0,130.0,160.0,260.0,3,1,1,0,0,0,1
121.0,163.0,276.0,113.0,42.0,31.0,897.0,140.0,180.0,290.0,3,1,0,0,0,0,1
163.0,76.0,138.0,60.0,108.0,64.0,1167.0,40.0,70.0,130.0,1,1,0,1,0,0,0
194.0,76.0,138.0,60.0,46.0,73.0,1191.0,40.0,70.0,130.0,1,1,0,1,0,0,0
95.0,150.0,254.0,104.0,55.0,33.0,596.0,100.0,150.0,260.0,1,1,0,1,0,0,0
168.0,185.0,309.0,127.0,59.0,40.0,671.0,140.0,190.0,320.0,1,1,1,1,0,0,0
40.0,222.0,373.0,154.0,67.0,49.0,833.0,170.0,230.0,390.0,1,1,1,1,0,0,0
171.0,176.0,318.0,122.0,61.0,39.0,801.0,140.0,190.0,310.0,1,1,1,1,0,0,0
157.0,165.0,296.0,113.0,59.0,36.0,803.0,110.0,160.0,270.0,1,1,1,1,0,0,0
167.0,76.0,138.0,60.0,99.0,74.0,619.0,40.0,70.0,130.0,1,1,0,0,1,0,0
129.0,212.0,423.0,60.0,83.0,59.0,619.0,40.0,70.0,130.0,1,1,0,0,1,0,0
40.0,76.0,138.0,60.0,92.0,74.0,619.0,40.0,70.0,130.0,1,1,1,0,1,0,0
191.0,212.0,138.0,60.0,83.0,59.0,619.0,40.0,70.0,130.0,1,1,1,0,1,0,0
141.0,132.0,238.0,91.0,37.0,25.0,777.0,100.0,120.0,190.0,1,1,1,0,0,1,0
39.0,68.0,120.0,52.0,29.0,17.0,554.0,40.0,60.0,100.0,1,1,0,0,0,1,0
99.0,137.0,232.0,95.0,38.0,26.0,809.0,100.0,120.0,200.0,1,1,0,0,0,1,0
88.0,124.0,210.0,86.0,36.0,24.0,499.0,80.0,110.0,180.0,1,1,0,0,0,0,1
48.0,73.0,123.0,50.0,25.0,14.0,589.0,40.0,60.0,100.0,1,1,0,0,0,0,1
121.0,124.0,208.0,86.0,33.0,24.0,499.0,80.0,110.0,180.0,1,1,1,0,0,0,1
55.0,110.0,182.0,72.0,55.0,23.0,650.0,50.0,80.0,130.0,1,1,0,0,0,0,1
104.0,172.0,286.0,114.0,68.0,37.0,810.0,120.0,170.0,270.0,3,1,0,1,0,0,0
108.0,134.0,237.0,88.0,61.0,29.0,653.0,90.0,130.0,210.0,3,1,1,1,0,0,0
105.0,164.0,282.0,118.0,59.0,36.0,636.0,100.0,150.0,260.0,3,1,0,1,0,0,0
65.0,68.0,123.0,47.0,24.0,13.0,772.0,60.0,80.0,120.0,3,1,1,0,0,0,1
24.0,128.0,234.0,92.0,112.0,22.0,541.0,40.0,130.0,210.0,3,1,1,0,1,0,0
